name,shared name,type,avgExpression
ZNF704,ZNF704,GeneralTF,0.271704933759333
NR3C2,NR3C2,NeuroDisease,-1.28168628272986
CELF5,CELF5,GeneralTF,0.311778742585929
UNCX,UNCX,NeuroDev,-1.34503293279945
RARB,RARB,NeuroDisease,0.814789244708559
RBFOX2,RBFOX2,NeuroDev,0.159133511922871
TCF7L1,TCF7L1,GeneralTF,-0.71197904234967
POU2F2,POU2F2,GeneralTF,0.137864004285052
HEY2,HEY2,GeneralTF,-2.27877192338348
BHLHE22,BHLHE22,GeneralTF,-1.46956032910659
FOXP1,FOXP1,NeuroDisease,0.0879010102888182
KMT2A,KMT2A,NeuroDisease,0.162090665921928
CTBP2,CTBP2,GeneralTF,-0.205260156737087
SP9,SP9,GeneralTF,0.95501392684755
SETBP1,SETBP1,NeuroDisease,0.0552895938513786
SMARCB1,SMARCB1,NeuroDisease,-0.238112797479192
HMGN3,HMGN3,GeneralTF,-0.264967749187156
SRRM3,SRRM3,GeneralTF,0.339465561745152
MECOM,MECOM,GeneralTF,-0.213994954086585
KLF7,KLF7,NeuroDisease,0.195297780085446
FEZF2,FEZF2,NeuroDev,-2.68578579343858
LMO2,LMO2,GeneralTF,-0.942697182315827
RORA,RORA,NeuroDisease,-0.0689878355344467
MAFB,MAFB,NeuroDev,0.650976751735781
FOXN3,FOXN3,GeneralTF,0.264895872968513
RORB,RORB,NeuroDisease,0.250423834851836
RBMS1,RBMS1,GeneralTF,-1.14963384671978
NCALD,NCALD,GeneralTF,-0.488733506727121
EGR2,EGR2,NeuroDev,-0.968779890747286
ZIC1,ZIC1,NeuroDisease,-1.10718196176994
SOD1,SOD1,HSA21TF,0.416754789446342
KCNIP1,KCNIP1,GeneralTF,0.255523520367825
NEUROD1,NEUROD1,NeuroDev,-2.20739323726664
HMGA1,HMGA1,GeneralTF,-0.140101999284153
NRF1,NRF1,GeneralTF,0.149487467149807
ONECUT1,ONECUT1,GeneralTF,-0.0759051239165296
ADARB1,ADARB1,HSA21TF,0.686518406640663
LEF1,LEF1,NeuroDev,-2.11021918357554
INSM1,INSM1,NeuroDev,0.12935280021791
EBF3,EBF3,NeuroDisease,-0.849234383439898
DLX6,DLX6,NeuroDev,1.2193667761389
TCEAL2,TCEAL2,GeneralTF,0.457201020475838
TAGLN2,TAGLN2,GeneralTF,-0.760303207396116
DMRTA1,DMRTA1,GeneralTF,-1.65026800599185
ZIC2,ZIC2,NeuroDisease,-2.35268372533395
NHLH2,NHLH2,NeuroDev,-2.39923610257432
DMRT3,DMRT3,NeuroDev,-2.25175485826876
DPF1,DPF1,NeuroDev,0.14492202811775
KLF3,KLF3,GeneralTF,-0.411002628907034
HDAC8,HDAC8,NeuroDisease,-0.285798920480167
KLF12,KLF12,GeneralTF,0.219709181475969
NR3C1,NR3C1,NeuroDev,0.29718070769013
DMRTA2,DMRTA2,NeuroDev,-2.3884505058005
AHRR,AHRR,GeneralTF,-1.47470961000616
ZNF423,ZNF423,NeuroDev,-0.793185017563106
E2F5,E2F5,GeneralTF,-0.0805085587864595
PROX1,PROX1,NeuroDev,-0.578874538510393
ONECUT3,ONECUT3,GeneralTF,0.323353944108182
THRA,THRA,NeuroDisease,0.458773308524898
ZBTB16,ZBTB16,NeuroDev,-0.980404338614891
CHD1,CHD1,NeuroDisease,-0.309172337783506
SP3,SP3,GeneralTF,0.192712910428433
PKNOX1,PKNOX1,HSA21TF,0.53000727131577
NCBP2,NCBP2,GeneralTF,-0.141324371993357
SCRT1,SCRT1,GeneralTF,-0.0398939345448063
KDM4C,KDM4C,GeneralTF,-0.0293792617104173
GTF3A,GTF3A,GeneralTF,-0.201056771293748
ZIC5,ZIC5,NeuroDev,-2.23823261134996
ZNF532,ZNF532,GeneralTF,0.26451111799501
