name,shared name,type,avgExpression
RSPH1,RSPH1,HSA21gene,0.0
ARPC3,ARPC3,None,0.0334392973172008
NPDC1,NPDC1,GeneralTF,-0.0162306435424634
LRPAP1,LRPAP1,None,-0.173045552912167
C9orf16,C9orf16,None,0.132312811122803
TUBB3,TUBB3,NeuroDisease,0.0905833662734368
NPC2,NPC2,NeuroDisease,-0.205620497497631
BEX2,BEX2,None,-0.0405635731014052
ATP5ME,ATP5ME,None,-0.0782657673265083
PPDPF,PPDPF,None,-0.0001655548187504
ATP6V0D1,ATP6V0D1,NeuroDev,0.190445509340998
NDUFV1,NDUFV1,NeuroDisease,0.0386319354803733
TRAPPC5,TRAPPC5,None,-0.0833775983089237
NDUFA2,NDUFA2,None,-0.0172801816806604
POMP,POMP,None,-0.0932189327784788
FEZ1,FEZ1,NeuroDev,0.0960920844509835
SPARCL1,SPARCL1,None,0.0
CIRBP,CIRBP,None,0.0552991506876325
STMN1,STMN1,NeuroDev,0.303686427539572
ROMO1,ROMO1,None,0.0624043833853199
HSBP1,HSBP1,None,-0.0270585245645785
PSMA7,PSMA7,None,-0.1810894007653
MAGED2,MAGED2,None,0.0732165195693497
ISYNA1,ISYNA1,None,-0.346760585536371
LAGE3,LAGE3,NeuroDisease,-0.185691879311157
ZNF667-AS1,ZNF667-AS1,None,1.28905517623588
NGRN,NGRN,NeuroDev,0.435946364219117
TRMT112,TRMT112,None,-0.127353615015273
PEBP1,PEBP1,None,0.0019271623935933
C18orf32,C18orf32,None,-0.130858953701505
ATP6AP2,ATP6AP2,NeuroDisease,0.0624545255299143
AP2M1,AP2M1,NeuroDisease,0.0328399519768876
ARPC2,ARPC2,None,-0.0435853094467124
RNF187,RNF187,None,0.0967176505642729
TCTEX1D2,TCTEX1D2,None,0.0279314643877999
NDUFB10,NDUFB10,None,-0.121527513030233
EIF3K,EIF3K,None,-0.153100142289016
FN1,FN1,NeuroDev,-0.232192981087976
GGH,GGH,None,0.020405030475408
HSPE1,HSPE1,None,-0.20237781880888
SERPINH1,SERPINH1,None,-0.461303115300324
AC090531.1,AC090531.1,None,0.463993975534225
ATP5PO,ATP5PO,HSA21gene,0.565700325515906
MPG,MPG,None,-0.295313309980621
MRPL41,MRPL41,None,-0.216497201415944
PSENEN,PSENEN,None,-0.1542024357012
MT-CO2,MT-CO2,None,-0.0554368224465829
ITGA9,ITGA9,None,0.143642465546642
OPCML,OPCML,NeuroDev,0.0279545751832552
CNIH2,CNIH2,None,0.147576024008365
MDK,MDK,NeuroDev,-0.0455419451899393
REX1BD,REX1BD,None,-0.249014199739528
ARL2,ARL2,None,-0.250070684302892
HINT2,HINT2,None,-0.409320173658877
ERP29,ERP29,None,-0.182804953709667
NDUFC1,NDUFC1,None,-0.15174503967169
UROS,UROS,None,0.0154217211926546
COX8A,COX8A,None,-0.0230887504664107
DSTN,DSTN,None,0.0112909649513698
RPL41,RPL41,None,-0.253935485179601
EDF1,EDF1,None,-0.160384904752279
NDUFA5,NDUFA5,None,-0.142707758295218
KRTCAP2,KRTCAP2,None,0.0247216952639131
NDUFV3,NDUFV3,HSA21gene,0.528537457603687
UBE2M,UBE2M,None,-0.142949245881672
TMEM59,TMEM59,None,-0.154384575735778
NDUFS5,NDUFS5,None,-0.282924018270913
MRPL4,MRPL4,None,-0.059427866892871
ZNHIT1,ZNHIT1,None,-0.195065441485688
C17orf49,C17orf49,None,-0.0741588539782727
COA3,COA3,None,-0.006256914556286
MORN2,MORN2,None,-0.139740218931394
CFL1,CFL1,None,0.145801013047
OST4,OST4,None,-0.142987826513214
ISCU,ISCU,None,0.0447067819184787
BSG,BSG,None,-0.203734476731017
MAP1LC3A,MAP1LC3A,None,-0.0689152827444533
KRT10,KRT10,None,-0.0140258454733116
JPT1,JPT1,None,-0.108916908575369
TUBB,TUBB,NeuroDisease,0.153849277093267
PRDX6,PRDX6,None,0.211100284811032
ACTB,ACTB,NeuroDisease,0.0636154179647542
CBR1,CBR1,HSA21gene,0.584903841982308
JUND,JUND,GeneralTF,-0.268160033811389
HCFC1R1,HCFC1R1,None,-0.0353208617184019
UQCRH,UQCRH,None,-0.0605825693138737
NFS1,NFS1,None,0.224812050059902
NUBP2,NUBP2,None,-0.0128387423637524
BLOC1S2,BLOC1S2,NeuroDev,0.049553996343176
PPP1R1A,PPP1R1A,None,-0.295325823948632
SPCS1,SPCS1,None,-0.215240770648519
AC124254.2,AC124254.2,None,-1.00288830517747
ENHO,ENHO,None,-0.361783848708736
DYNLRB1,DYNLRB1,None,0.0054295733371258
SEZ6L2,SEZ6L2,NeuroDev,0.135041388752834
IFT22,IFT22,None,-0.0196530645846461
BASP1,BASP1,NeuroDev,0.131307822794642
ATP5MC3,ATP5MC3,None,-0.244262189744684
SKP1,SKP1,None,-0.0404149992723982
TMED9,TMED9,None,0.021802214427901
PTPRC,PTPRC,None,0.0
GPX4,GPX4,None,-0.158851970524392
SELENOM,SELENOM,None,-0.538600817941801
NDUFB8,NDUFB8,NeuroDisease,-0.169334290576642
SELENOH,SELENOH,None,-0.182432103169047
ISOC2,ISOC2,None,-0.427911487525096
FLOT1,FLOT1,NeuroDev,-0.125967155072261
FBXL8,FBXL8,None,0.0
DNAJB6,DNAJB6,None,-0.143787703920793
CUTA,CUTA,None,0.0425788337272636
CHCHD2,CHCHD2,None,-9.27080511357996
FIS1,FIS1,None,-0.156298220358113
GHITM,GHITM,None,-0.0779669430447753
MCM3AP-AS1,MCM3AP-AS1,None,0.902806870150874
PPIL6,PPIL6,None,-0.318195143051456
MT-ND5,MT-ND5,None,-0.63503295390555
CTXN1,CTXN1,None,0.0573056070451074
ATP6V0E2,ATP6V0E2,None,-0.0534667471306859
DNAH12,DNAH12,None,-0.665991664205591
B4GAT1,B4GAT1,NeuroDev,-0.0576633838376805
SDR39U1,SDR39U1,None,-0.188010988916326
TMEM205,TMEM205,None,-0.244980281385858
MARCKS,MARCKS,NeuroDev,0.060367822081963
NDUFA8,NDUFA8,None,0.0325826558324821
TBCB,TBCB,NeuroDev,-0.0120974699331739
STMP1,STMP1,None,-0.094686773586711
ZNF436-AS1,ZNF436-AS1,None,-0.306633013530815
MCRIP1,MCRIP1,None,0.0734723119421271
GATD3A,GATD3A,HSA21gene,3.38211491648082
BCAP31,BCAP31,NeuroDisease,0.0060773586444455
ATP5MF,ATP5MF,None,0.0150379242734405
OAZ1,OAZ1,None,-0.357326014645239
MRPL57,MRPL57,None,-0.173812088224569
C1QBP,C1QBP,None,-0.182232115372938
CRABP2,CRABP2,None,-0.592328096439354
FKBP1B,FKBP1B,None,-0.320149775943361
AKR7A2,AKR7A2,None,-0.152158976107673
PGLS,PGLS,None,-0.12640166195176
GRIK1,GRIK1,HSA21gene,0.71402899401666
NHP2,NHP2,None,-7.85284648259882e-05
TCEAL9,TCEAL9,None,0.0147757225205297
MLF1,MLF1,None,-0.523765505933358
PET100,PET100,NeuroDisease,-0.0476832342086016
APH1A,APH1A,None,0.150967486419722
MORF4L1,MORF4L1,None,-0.0059009486086471
SUCLG1,SUCLG1,NeuroDisease,-0.0870344593296732
DNAH9,DNAH9,None,0.348015169119122
ITM2C,ITM2C,NeuroDev,-0.0908950293295667
JTB,JTB,None,0.0635944707022626
ACAT2,ACAT2,None,0.298000182652543
PMVK,PMVK,None,-0.0255574636343217
VPS53,VPS53,NeuroDisease,-0.0063743834085207
RPS19BP1,RPS19BP1,None,-0.20108358686453
FNDC4,FNDC4,None,-0.263133287623192
FMC1,FMC1,None,-0.136138401202097
ARF5,ARF5,None,-0.254062313348533
CD99,CD99,None,-0.0046654172415565
NDRG2,NDRG2,NeuroDev,0.528079229553745
GCHFR,GCHFR,None,-1.25582114070053
EVA1C,EVA1C,HSA21gene,-0.0806900123412503
PHPT1,PHPT1,None,-0.156032906894211
NME3,NME3,None,-0.753487698324325
APLP1,APLP1,NeuroDev,0.177614710026297
SEC61G,SEC61G,None,-0.0009193477131284
SLC25A4,SLC25A4,None,-0.0097449786630196
NSG1,NSG1,None,0.251186091283571
IFI27L2,IFI27L2,None,-0.877054208683589
LAMTOR4,LAMTOR4,None,-0.225128682284231
NDUFAF3,NDUFAF3,None,-0.326494563508475
DLGAP1,DLGAP1,None,0.018548667370864
CDK5,CDK5,NeuroDev,0.152059581712372
CRIP2,CRIP2,None,-0.0265113718993474
SEC61B,SEC61B,None,-0.0582991871380631
UQCC2,UQCC2,None,-0.273875597834445
COTL1,COTL1,None,-0.156237318549085
TSEN34,TSEN34,None,-0.0189161214887456
CDH7,CDH7,None,-0.0880476600441943
NDUFB11,NDUFB11,None,0.149290162814163
CCDC28B,CCDC28B,None,0.172024848525098
AURKAIP1,AURKAIP1,None,-0.138709196222414
ATP5PD,ATP5PD,None,-0.0702312266368004
PARD6G-AS1,PARD6G-AS1,None,0.608030203779521
CHID1,CHID1,None,-0.215476101423044
VPS28,VPS28,None,-0.0411522152676729
ANAPC13,ANAPC13,None,-0.268934505119165
ARL6IP5,ARL6IP5,None,-0.148958638434259
PEPD,PEPD,NeuroDisease,-0.138543772148182
PINK1,PINK1,None,-0.103550123670836
PLTP,PLTP,None,-0.851207858308634
NAA10,NAA10,NeuroDisease,0.0852359720127265
GNB2,GNB2,None,-0.0957633880952013
MIEN1,MIEN1,None,0.081600334808031
WDR83OS,WDR83OS,None,-0.105011662689733
NPM3,NPM3,None,-0.16962129981995
EBNA1BP2,EBNA1BP2,None,-0.114924025090732
FAM189A1,FAM189A1,None,-0.100428083443218
PRDX1,PRDX1,None,-0.307034641986145
RTL8A,RTL8A,GeneralTF,0.0614160746355096
SSR4,SSR4,None,-0.131072790433761
CISD1,CISD1,None,-0.257333136702662
HMGB1,HMGB1,NeuroDev,-0.0827951615290398
TRAPPC3,TRAPPC3,None,-0.0715893884461531
SRP9,SRP9,GeneralTF,0.0061522074121807
EBP,EBP,NeuroDisease,0.244342688747092
TMBIM4,TMBIM4,None,0.0991949862819048
GET1,GET1,HSA21gene,0.532483294919108
ZNF593,ZNF593,None,-0.423177725185109
TMEM134,TMEM134,None,-0.285017848987563
BRK1,BRK1,None,-0.175725041486075
FAM50A,FAM50A,NeuroDisease,-0.209248576992654
NDUFC2,NDUFC2,None,-0.138460171755995
P4HTM,P4HTM,NeuroDisease,-0.0492724820798575
CCDC85B,CCDC85B,None,-0.361676422696524
HSD11B1L,HSD11B1L,None,-0.104509305606917
SPP1,SPP1,None,0.0
PRELID1,PRELID1,None,-0.191270002310044
MAGEF1,MAGEF1,GeneralTF,-0.131043610628347
CDC42,CDC42,NeuroDisease,0.135178991776851
DDAH2,DDAH2,None,-0.0758566789626697
ARFGEF3,ARFGEF3,None,0.0895209355132781
CLPP,CLPP,NeuroDisease,-0.0191066764796012
SPAG7,SPAG7,GeneralTF,-0.154695563525348
ANTKMT,ANTKMT,None,-0.200817247591351
ATP1B2,ATP1B2,NeuroDev,-0.0649822453524524
CNPY2,CNPY2,None,-0.113782306087722
TCEAL8,TCEAL8,None,0.0096053975925373
ITGB1BP1,ITGB1BP1,None,-0.271806210673701
LDOC1,LDOC1,None,0.127944042465565
MDH1,MDH1,None,-0.0271924207776615
PIGP,PIGP,HSA21gene,0.461193217681255
C6orf226,C6orf226,None,-0.0778898109243242
COMMD6,COMMD6,None,-0.181391175292027
CEP19,CEP19,NeuroDisease,0.111932221828407
MCRIP2,MCRIP2,None,-0.465269101872527
PPCS,PPCS,None,-0.122452152696623
GIHCG,GIHCG,None,-0.1534537781661
SCAND1,SCAND1,None,-0.0323452834943335
ROGDI,ROGDI,NeuroDisease,0.077578140379387
ACADVL,ACADVL,None,-0.274866166050397
RBX1,RBX1,None,-0.0750175057548091
ALDH9A1,ALDH9A1,None,0.388147208544537
YWHAB,YWHAB,None,0.083632583575313
BRI3,BRI3,None,-0.218183438319804
SLC25A3,SLC25A3,None,-0.135203974870596
RPS4Y1,RPS4Y1,None,-0.506274221033585
ZNF428,ZNF428,None,0.194242758886163
HMGN1,HMGN1,HSA21gene,0.465510958716466
EFCAB1,EFCAB1,None,0.0
TMED1,TMED1,None,-0.193304497349611
TMEM219,TMEM219,None,-0.244609180755144
CFAP410,CFAP410,HSA21gene,0.517928351286716
VEGFB,VEGFB,None,-0.274509171375667
NDUFS6,NDUFS6,None,-0.157419900907771
CRELD2,CRELD2,None,-0.163035063371519
GADD45GIP1,GADD45GIP1,None,-0.235947068693462
RNH1,RNH1,None,-0.0926177841408563
TMEM160,TMEM160,None,-0.076176066529672
GRM8,GRM8,None,0.118869968734178
COX7A2L,COX7A2L,None,-0.139459876892713
PPP1R11,PPP1R11,None,-0.0116384828972782
CYSTM1,CYSTM1,None,-0.247542867623242
METRN,METRN,NeuroDev,-0.508002754390808
AL359258.2,AL359258.2,None,0.0
NAT14,NAT14,None,-0.368566287381463
RABGEF1,RABGEF1,None,0.0333594578360852
CCDC12,CCDC12,None,-0.0410311446418798
HSPA6,HSPA6,None,0.675650121233623
MVD,MVD,None,0.289759179380984
NDUFAB1,NDUFAB1,None,-0.110182347462365
SDK1,SDK1,NeuroDev,-0.286606728154846
AL162231.1,AL162231.1,None,-0.413043657855994
SHD,SHD,None,-0.367372165429121
AL138995.1,AL138995.1,None,0.0
HPGD,HPGD,None,0.45615707072266
GALK1,GALK1,None,-0.0917451421125406
PDXK,PDXK,HSA21gene,0.532987791620138
PFKL,PFKL,HSA21gene,0.46200769889622
ANAPC11,ANAPC11,None,-0.0553736436927729
MRPL20,MRPL20,None,-0.0482190841312529
PSMD8,PSMD8,None,-0.139698361315091
RETREG2,RETREG2,None,-0.0319653844483208
SNHG3,SNHG3,None,0.136266184137454
SMIM29,SMIM29,None,-0.0432266763775484
PSMC5,PSMC5,None,-0.205525250046509
GPAA1,GPAA1,NeuroDisease,0.103626845114944
EMC7,EMC7,None,-0.0939394665125794
CALR,CALR,None,-0.184526070682963
VPS29,VPS29,None,0.123455042420326
MT-ND4L,MT-ND4L,None,-0.453469608003508
NOP10,NOP10,None,-0.108348837559731
TRAPPC4,TRAPPC4,NeuroDisease,-0.154971432004142
BANF1,BANF1,None,-0.100359257472432
NME5,NME5,NeuroDev,-0.0460942009152531
PDIA3,PDIA3,None,0.110328417091794
ANXA5,ANXA5,None,0.104015315012826
FAM174C,FAM174C,None,-0.146878817068429
EID1,EID1,None,-0.0759672522330887
ATP5MPL,ATP5MPL,None,0.044002458027481
WBP2,WBP2,None,-0.123231114417911
LINC01088,LINC01088,None,-0.121859457946575
TNNI3,TNNI3,None,-0.900497786191657
MICOS10,MICOS10,None,-0.165350151600508
PPP4C,PPP4C,None,-0.0894818007311106
UQCC3,UQCC3,None,-0.268859745519499
GON7,GON7,None,-0.158496595324217
DGCR6L,DGCR6L,None,-0.0526141393354286
MANBAL,MANBAL,None,-0.169281516897412
TMEM50B,TMEM50B,HSA21gene,0.488400784437726
C5orf49,C5orf49,None,0.0
CCDC170,CCDC170,None,0.320656115079148
YIF1A,YIF1A,None,-0.241309107404558
AP1S1,AP1S1,NeuroDisease,-0.0505972412227417
C19orf53,C19orf53,None,-0.336012230270078
LAMTOR2,LAMTOR2,None,0.086058281053733
FXYD6,FXYD6,None,0.122865169544481
CLN8,CLN8,NeuroDisease,-0.375720564904494
ADARB2,ADARB2,None,0.195700074742745
MTLN,MTLN,None,0.721006406245025
GSTM3,GSTM3,NeuroDev,0.266560645765504
C8orf33,C8orf33,None,-0.113894045343259
CIB1,CIB1,None,-0.628425553919713
AL138701.2,AL138701.2,None,-3.29246632694537
METTL5,METTL5,NeuroDisease,-0.272098357396491
LYSMD3,LYSMD3,None,-0.121146730538373
IFT27,IFT27,NeuroDev,-0.170411943145237
ATP5PB,ATP5PB,NeuroDev,0.0028730129275468
PMM1,PMM1,None,-0.252758128416104
PSMD13,PSMD13,None,-0.17079217419507
GSTO1,GSTO1,None,-0.661033311253335
C1orf194,C1orf194,None,0.58647213514777
C5orf17,C5orf17,None,1.93166228755127
PRAF2,PRAF2,None,-0.050298941149831
PHB,PHB,None,-0.256278846138395
CEND1,CEND1,NeuroDev,-0.0193576417343563
EGFL7,EGFL7,None,0.0
RHBDD2,RHBDD2,None,0.13082346477437
NDN,NDN,NeuroDev,-0.210708010736346
TMEM14C,TMEM14C,None,-0.323312160274441
GDI1,GDI1,NeuroDisease,0.114260669013921
CHMP5,CHMP5,None,-0.132042020346839
VCP,VCP,None,-0.13379973112828
NAA38,NAA38,None,-0.22267284360242
MZT2A,MZT2A,None,-0.367266552556588
EFEMP1,EFEMP1,None,0.0
ANXA7,ANXA7,None,-0.239820626617486
STRAP,STRAP,NeuroDev,-0.147317704668822
SNF8,SNF8,None,-0.0390061266520316
SOX15,SOX15,GeneralTF,1.3350224589994
AL357093.2,AL357093.2,None,-0.0601636151465652
TSR3,TSR3,None,-0.0689503483979789
C12orf10,C12orf10,None,-0.2495986534197
NDUFB4,NDUFB4,None,-0.162171258002251
HLA-A,HLA-A,None,-0.623092154369788
IDH3G,IDH3G,None,-0.158942449560739
FAM81B,FAM81B,None,0.0
MLF2,MLF2,None,0.0182098127975676
LAPTM4A,LAPTM4A,None,-0.065625561529683
KDELR1,KDELR1,None,-0.140446223409501
CYBA,CYBA,None,-0.694724328390012
RPS27,RPS27,None,0.0450126264755962
CCDC90B,CCDC90B,None,-0.0867885743337642
EIF3I,EIF3I,None,-0.132643312883838
AGPAT2,AGPAT2,NeuroDisease,-0.866751136484849
EIF1AY,EIF1AY,None,0.439609235923544
RPL26,RPL26,None,-0.276501301414014
EMC2,EMC2,None,-0.438351357620768
TM2D2,TM2D2,None,-0.118320356354227
CREB3,CREB3,GeneralTF,-0.066731414485494
G6PC3,G6PC3,None,-0.133582149965629
LSM10,LSM10,None,-0.277360685456116
NDUFS3,NDUFS3,NeuroDisease,-0.0667799014027411
PAXX,PAXX,None,-0.0065393789260774
CD320,CD320,NeuroDev,-0.189102543881931
AKAP14,AKAP14,None,-1.19062465029857
ALKBH7,ALKBH7,None,-0.16905667682054
YPEL2,YPEL2,None,0.0067733636641719
CAPS,CAPS,None,0.0
PSMA3,PSMA3,None,-0.0285946729895975
ATP6AP1,ATP6AP1,None,0.177983430708818
PARK7,PARK7,None,-0.121729104886444
ABHD11,ABHD11,None,-0.442738806862444
EIF1,EIF1,None,-0.094463563092953
SNRPN,SNRPN,None,0.118384532605171
