name,shared name,type,avgExpression
SEZ6L2,SEZ6L2,NeuroDev,0.16041850098335317
AC093298.2,AC093298.2,None,-1.2925358565925895
SRGAP1,SRGAP1,None,0.4682539177467948
CARMIL1,CARMIL1,None,-0.4006524822002035
BOD1,BOD1,NeuroDisease,-0.29326543716424924
ERC2,ERC2,None,-0.046331276649659005
DYRK1A,DYRK1A,HSA21gene,0.6182913765216492
SNAP25,SNAP25,NeuroDisease,0.15115890051354475
AKAP6,AKAP6,None,0.27377079131229615
PLCE1,PLCE1,None,-0.2895687496946377
MAST1,MAST1,NeuroDisease,0.16181233940514891
STK32B,STK32B,None,0.4030769320894775
DAAM1,DAAM1,None,0.09577663667303724
DCLK1,DCLK1,NeuroDev,0.41106597790746024
CXADR,CXADR,HSA21gene,0.593612051773126
TTC28,TTC28,None,-0.051027636864316384
SSB,SSB,None,-0.22493624916589852
ELP4,ELP4,None,-0.05177022183087472
GNAO1,GNAO1,NeuroDisease,0.348067695488571
KLC1,KLC1,None,0.1100090598629431
YAP1,YAP1,NeuroDisease,-1.1808708319361596
SEPTIN3,SEPTIN3,None,0.11180852687489992
SNAP91,SNAP91,None,0.17794151877537914
DYNC2H1,DYNC2H1,NeuroDev,-0.15004794785683448
CDO1,CDO1,None,-0.20482911605695375
IGF2BP2,IGF2BP2,NeuroDev,-0.10675834912390822
DPYSL2,DPYSL2,NeuroDisease,0.24568313088127375
NCBP2,NCBP2,GeneralTF,-0.15988594024149788
TNRC6A,TNRC6A,None,0.1880926744172567
DCBLD2,DCBLD2,None,0.027967516173614974
LZTS1-AS1,LZTS1-AS1,None,-0.3317814406684103
PFN2,PFN2,None,0.23708562303565112
APP,APP,HSA21gene,0.6908510894010316
XKR4,XKR4,None,0.17748258331082084
LDB2,LDB2,NeuroDev,0.7190512802392264
SCN3B,SCN3B,NeuroDev,0.5931161861489287
VKORC1,VKORC1,None,-0.6528578740808618
SERTAD4,SERTAD4,None,1.2258801702301263
TMEM14C,TMEM14C,None,-0.33017349108986305
TERF2IP,TERF2IP,None,0.07660791701557397
KIF5B,KIF5B,NeuroDev,-0.18808378368838305
SCRT2,SCRT2,GeneralTF,0.16655796225014585
FNBP1,FNBP1,None,0.13689586197852738
IFI27L2,IFI27L2,None,-0.8780956951059785
THOC7,THOC7,None,-0.19614348488267605
UNC79,UNC79,None,0.4459803021335703
SHB,SHB,None,0.4624335626694955
ZFP36L1,ZFP36L1,NeuroDev,-1.249396806108819
KIAA1217,KIAA1217,None,-1.2153979736831517
ST18,ST18,None,-0.4971923329004572
HECW1,HECW1,None,0.030500124691769742
AC110023.1,AC110023.1,None,-0.6691436398357902
SYT14,SYT14,None,0.39256074172433547
NEDD4L,NEDD4L,NeuroDisease,0.4335774806165823
RTN3,RTN3,NeuroDev,0.25845574162587603
SQLE,SQLE,None,0.18953219661782217
AC092902.4,AC092902.4,None,0.2580823970918208
TTC9B,TTC9B,None,0.21242892698498958
ARHGAP44,ARHGAP44,None,0.04406898633968305
MRPS34,MRPS34,NeuroDisease,-0.12278102347491368
PRKAR2B,PRKAR2B,None,0.17554271558561713
FANCA,FANCA,None,0.102447870054472
NOL4,NOL4,None,0.2255135984700125
SERBP1,SERBP1,None,-0.16817422489836847
MYCBP2,MYCBP2,NeuroDev,0.10539844446278519
CCDC167,CCDC167,None,-0.17675942118034366
ATRNL1,ATRNL1,None,0.0736624974896637
OLA1,OLA1,None,0.15289201829032964
SLCO5A1,SLCO5A1,None,0.2316255680488081
CDH4,CDH4,NeuroDev,-0.3628117022484222
IMPDH2,IMPDH2,NeuroDisease,-0.44141027357153506
PID1,PID1,None,0.6962943342084776
AC005753.2,AC005753.2,None,-0.3665059448292381
CRABP1,CRABP1,None,-2.459890033141517
ATCAY,ATCAY,NeuroDev,0.16829968799455605
LINC00599,LINC00599,None,0.2493446612602183
TMEM131L,TMEM131L,None,0.03445794779792584
GNG12-AS1,GNG12-AS1,None,-1.529002776319818
FGD3,FGD3,None,0.8852036018715206
COL4A6,COL4A6,None,-0.9522098167238842
ANAPC16,ANAPC16,None,-0.2743289719175459
LTBP1,LTBP1,None,-1.151144603169695
PAM,PAM,NeuroDev,-0.3340799233065129
GPR137C,GPR137C,None,0.13518601473117328
GRIK3,GRIK3,None,0.6691556481723839
KCNC2,KCNC2,NeuroDev,-0.5303492088664706
FAM89B,FAM89B,None,-0.12904349904790732
METRN,METRN,NeuroDev,-0.5030951771515201
HERC1,HERC1,NeuroDisease,0.07284924337419371
CPEB3,CPEB3,None,0.4834937741817364
CSRP2,CSRP2,None,-0.3605930357101851
MAML3,MAML3,None,-0.049934737840873815
ELAVL4,ELAVL4,NeuroDev,0.6238216111373658
NDUFA7,NDUFA7,None,-0.2662728917582275
CEP170,CEP170,None,0.06054449835151474
GTF3A,GTF3A,GeneralTF,-0.2812079090035967
AL033504.1,AL033504.1,None,-0.8863070163111434
KIF3C,KIF3C,None,0.20579126109722878
LMO1,LMO1,None,-0.16336848756182787
MRPS6,MRPS6,HSA21gene,0.4968027428412235
AC119868.2,AC119868.2,None,-0.22550427380884316
FAM189A2,FAM189A2,None,1.140337708712337
AC099792.1,AC099792.1,None,-1.0367108151370767
ANK2,ANK2,NeuroDisease,0.3210528622015837
SBK1,SBK1,NeuroDev,0.1679472968148193
BRINP1,BRINP1,NeuroDev,0.44158367068659077
TNC,TNC,NeuroDev,0.9171414203469637
PRMT2,PRMT2,HSA21gene,0.6006151414950623
SYT1,SYT1,NeuroDisease,-0.1088369196784118
CACNG2,CACNG2,None,0.842944927731577
FABP7,FABP7,NeuroDev,-0.4843217615884844
MARK3,MARK3,None,-0.08983241999639469
LHFPL3,LHFPL3,None,0.8811526862728863
LRRC4C,LRRC4C,NeuroDisease,1.115198608904864
TOX3,TOX3,None,-0.03786488196573745
ASXL3,ASXL3,NeuroDisease,0.36735450945351034
HDGFL3,HDGFL3,NeuroDev,0.01634895501766047
REEP1,REEP1,None,0.3873533453493707
CTSC,CTSC,None,-1.4760236347572808
WWTR1,WWTR1,None,0.2285646633990157
SMIM20,SMIM20,None,-0.45279642744650417
CLU,CLU,NeuroDev,-0.50911839041335
ZNF22,ZNF22,GeneralTF,-0.21702911085588691
SCN3A,SCN3A,NeuroDisease,0.39067539084946473
RYR3,RYR3,None,-0.33656051621262323
EBPL,EBPL,None,-0.19489891309998802
LINC01717,LINC01717,None,0.14680334508374585
PLEKHJ1,PLEKHJ1,None,-0.25146570452143074
KHDRBS3,KHDRBS3,None,-1.8866535903278767
DPYSL5,DPYSL5,NeuroDev,0.11916917036398104
SH3RF3,SH3RF3,None,0.9643244629354871
RNF24,RNF24,None,0.109523622448004
NRXN1,NRXN1,NeuroDisease,0.29866272314846054
FAM89A,FAM89A,None,-2.2008725664732403
ATP1A3,ATP1A3,NeuroDisease,0.21235174138093676
PGAP1,PGAP1,NeuroDisease,0.32389039282008475
LTA4H,LTA4H,None,-0.22382927168204372
BTF3L4,BTF3L4,None,0.11276320359603705
CDK5R1,CDK5R1,NeuroDev,0.23884049160258197
OCIAD2,OCIAD2,None,-0.23753376234375073
OPHN1,OPHN1,NeuroDisease,0.20372066827678173
HDAC9,HDAC9,NeuroDev,-0.3975894679486658
CACHD1,CACHD1,None,-0.7919826455159418
KLF12,KLF12,GeneralTF,0.1697057338911258
AC124854.1,AC124854.1,None,-0.6309884937312797
PGM2L1,PGM2L1,None,0.2672668660112224
TMTC2,TMTC2,None,0.40463038441496135
MID1,MID1,NeuroDisease,-0.6098906798429984
GULP1,GULP1,None,-0.5325056987809675
PTGFRN,PTGFRN,None,0.28657292280540003
PRKG1,PRKG1,NeuroDev,-0.6005396351958538
CELF3,CELF3,None,0.3416515539470869
PDE1A,PDE1A,None,-0.7010158622175904
TPBG,TPBG,NeuroDev,-0.32124462964999473
DSEL,DSEL,None,-0.05664759979038349
CLIC1,CLIC1,None,-0.8157983910345765
GNAI3,GNAI3,NeuroDev,-0.032700955945163854
GNG2,GNG2,None,0.17080974075104943
ISLR2,ISLR2,NeuroDev,0.08433431762623324
FGFR3,FGFR3,NeuroDisease,-1.7197760851258501
SLIT1,SLIT1,NeuroDev,-0.6734854077031832
NSG2,NSG2,None,-0.00924754123349274
PTPRO,PTPRO,NeuroDev,0.4131138400390838
PRDX6,PRDX6,None,0.20124409654209688
RPL7L1,RPL7L1,None,-0.30336398839170436
EPHA5,EPHA5,NeuroDev,-0.4577232262776384
ARHGEF2,ARHGEF2,NeuroDev,0.7012178977550285
EFCAB2,EFCAB2,None,0.32802131022712133
RAB3C,RAB3C,None,0.3593213067882184
TCAF1,TCAF1,None,0.05156433196978991
SCD,SCD,None,0.191325661659342
DNER,DNER,NeuroDev,0.12950162857685504
RASGRF1,RASGRF1,NeuroDev,0.2452806303311738
EPHB1,EPHB1,NeuroDev,0.23098278064188477
CASK,CASK,NeuroDisease,0.5821912882183589
AC015923.1,AC015923.1,None,0.0926656032688457
SEZ6L,SEZ6L,NeuroDev,0.722864243727134
SERINC5,SERINC5,NeuroDev,0.03557428919730251
ADAM23,ADAM23,NeuroDev,0.08343209157394871
ZNRF3,ZNRF3,None,-0.5537599915927967
SRRM4,SRRM4,NeuroDev,0.5646950067187475
SSH2,SSH2,None,0.18198986722299382
BMPR2,BMPR2,None,0.24303156690386044
RC3H1,RC3H1,None,0.260783410799016
THRA,THRA,NeuroDisease,0.44196031923849083
TNRC6B,TNRC6B,NeuroDisease,0.14411978039675294
PLCB1,PLCB1,NeuroDisease,-0.44649368766138914
JMJD1C,JMJD1C,None,0.10065877878373053
SEPTIN11,SEPTIN11,None,0.3343755424192179
KSR2,KSR2,None,0.5162964319007365
MYO9A,MYO9A,None,0.24772920748510585
RIMKLA,RIMKLA,None,0.5699664476024757
MTMR7,MTMR7,None,0.16229854265239405
G3BP2,G3BP2,None,-0.3773255435178898
DMAC1,DMAC1,None,-0.04572522389654381
STXBP5L,STXBP5L,None,0.11332060792132422
MRPL11,MRPL11,None,-0.23083226571242954
TENM4,TENM4,NeuroDev,-0.589935926747571
KIFAP3,KIFAP3,NeuroDev,0.37753274013042726
SST,SST,None,1.0302750244008372
SORCS3,SORCS3,None,0.39522251170689576
