"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"RPS27",98.4414672529426,-6.4831647082932,1.64023047874008,-3.95259373138411,7.73086310955298e-05,0.0034189742101998,"RPS27"
"TUBB2A",98.7223407813842,-6.48751186051308,1.65026865511208,-3.931185289387,8.4528092958975e-05,0.00355070498266277,"TUBB2A"
"RACK1",100.759527295106,-6.51742532942008,1.65128033300539,-3.94689211707508,7.91722094125777e-05,0.00347245384588884,"RACK1"
"RPSA",101.293842500262,-6.52504840444708,1.64802314600829,-3.9593184235619,7.5163965935882e-05,0.003352060228754,"RPSA"
"KCNC2",101.325439549972,-6.52561124939564,1.65452326211468,-3.94410365742162,8.0099008199258e-05,0.00348430685666772,"KCNC2"
"TUBA1B",101.455584329166,-6.52757913063387,1.66755348668202,-3.91446462303407,9.06050201703581e-05,0.00361534467702324,"TUBA1B"
"MT-ND5",101.773354016103,-6.53186537298086,1.64941214470599,-3.9601171811095,7.49129944741436e-05,0.003352060228754,"MT-ND5"
"EEF1G",102.329147080384,-6.53956021524303,1.63875072961197,-3.99057653923454,6.59128733476163e-05,0.00304173581613739,"EEF1G"
"HSP90AB1",102.486181414412,-6.54231829380573,1.66911014389439,-3.91964443912677,8.86797016604134e-05,0.00361534467702324,"HSP90AB1"
"SORBS2",103.061581635492,-6.55022450408232,1.64939349544506,-3.97129279469775,7.14836587270769e-05,0.00327037738676377,"SORBS2"
"CSMD1",103.506710331231,-6.55617339071656,1.65385908828185,-3.96416686111245,7.36527230182726e-05,0.00334081197485447,"CSMD1"
"RPL39",105.114028575723,-6.57871108461478,1.64214360014931,-4.00617283653916,6.17105007192084e-05,0.00289820909129946,"RPL39"
"UBC",105.79206728383,-6.58806259628415,1.64625678324476,-4.00184385773593,6.28507716741072e-05,0.00292586881819726,"UBC"
"RTN4",106.409131439495,-6.59613322491566,1.63474339929839,-4.034965504523,5.46103200709987e-05,0.00263469971469809,"RTN4"
"RPL29",108.269710844871,-6.62165746607069,1.63939296544299,-4.03909105726912,5.36587328080677e-05,0.00261254032121482,"RPL29"
"TTC3",108.718956196888,-6.6276072886141,1.63848993619172,-4.0449484261212,5.2334643964659e-05,0.00257166625481894,"TTC3"
"RPL35A",109.049865638554,-6.631887731309,1.63442716296832,-4.05762207186074,4.95749061251898e-05,0.00245882268043348,"RPL35A"
"TXN",110.55387411369,-6.6522545161169,1.65839445449903,-4.01126191544485,6.03950629156984e-05,0.00286175534726439,"TXN"
"CCNI",111.642488396399,-6.66597624904941,1.63259083794326,-4.0830660653757,4.44453809360326e-05,0.00231246702576005,"CCNI"
"RPL34",112.132123822566,-6.67217325483752,1.63272969056437,-4.08651431611514,4.37902477216735e-05,0.00230093905602892,"RPL34"
"RPS12",112.675349358825,-6.67960048758266,1.64025616504428,-4.0722910420534,4.65529583231456e-05,0.00235291952210413,"RPS12"
"MYT1L",112.696535398749,-6.67989564584234,1.6392378617218,-4.07500082924269,4.60141830904586e-05,0.00234805066981792,"MYT1L"
"MLLT11",112.766147850296,-6.68084184428967,1.64226661999278,-4.06806164294993,4.74058418601724e-05,0.00237342266747108,"MLLT11"
"MAML3",113.067096150827,-6.6846424850547,1.64017127118215,-4.07557588802099,4.5900609750293e-05,0.00234805066981792,"MAML3"
"FRMD4A",114.575891789256,-6.70372920379364,1.63248945783197,-4.10644563224104,4.01793977165549e-05,0.00224744380584649,"FRMD4A"
"RPL19",115.259395962756,-6.71253119110716,1.63761950720085,-4.09895654124245,4.15016945492662e-05,0.00224744380584649,"RPL19"
"MSI2",115.544116971243,-6.71616467376541,1.64020864022315,-4.09470143557571,4.22712760242365e-05,0.00225986130038782,"MSI2"
"MARCKS",115.606767998456,-6.71687989406979,1.63745534131746,-4.10202325803008,4.09553093430947e-05,0.00224744380584649,"MARCKS"
"RPL8",115.710799116561,-6.71823305756866,1.63872308347095,-4.09967561043865,4.137296345159e-05,0.00224744380584649,"RPL8"
"CALM2",115.852302564295,-6.71975896531396,1.63178941891005,-4.11803072592688,3.82123757166786e-05,0.00218057073041305,"CALM2"
"RPS7",115.934465904188,-6.72109847733655,1.64209562601505,-4.09300065773084,4.25826512226836e-05,0.00225986130038782,"RPS7"
"RPS3",116.541520200427,-6.72866197692024,1.64150694990611,-4.09907614299476,4.14802565729802e-05,0.00224744380584649,"RPS3"
