"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"BCL11B",784.53566715129,1.44148418759645,0.406300438112057,3.54782828759563,0.000388421360130109,0.0238242786592144,"BCL11B"
"LRRC4C",209.481571518957,1.43595041115096,0.38014943739848,3.77733141203038,0.00015851773621939,0.0122185810153277,"LRRC4C"
"SMARCA2",177.373532526721,1.43017375217953,0.323905301152419,4.41540705598558,1.0082009196985e-05,0.00156260301683163,"SMARCA2"
"MCUB",270.505794265664,1.42850996805886,0.290631428622392,4.9151943918456,8.86944082210605e-07,0.000228293071446137,"MCUB"
"AP001347.1",1395.92860651167,1.40905865973787,0.268677857007793,5.24441677267433,1.56777453861986e-07,5.79433389735043e-05,"AP001347.1"
"SYT16",93.1399166261116,1.40124437716107,0.336466176172303,4.16459209392715,3.11909708315243e-05,0.00356814804417136,"SYT16"
"RTN2",92.1485215423392,1.38578252222346,0.31967851254229,4.33492545746296,1.4580952324991e-05,0.00200161758868972,"RTN2"
"RTN1",353.197584793265,1.38389574541136,0.23141247242514,5.98021243586614,2.22846803225024e-09,2.00757113855343e-06,"RTN1"
"TMEM35A",156.827621130709,1.36410601851874,0.329985379833432,4.1338377451974,3.56755383422617e-05,0.00392539854706382,"TMEM35A"
"KSR2",48.8840299404734,1.35194132390828,0.410208316844167,3.2957433294115,0.000981616539501148,0.0446341350169387,"KSR2"
"AC020611.2",81.2195217998886,1.3483078114763,0.364142255608793,3.70269528105746,0.000213321044996304,0.0149894660870501,"AC020611.2"
"MB21D2",128.990950108232,1.34642004499206,0.292924608267028,4.59647297288414,4.29702682277829e-06,0.000804381099006834,"MB21D2"
"SCN3A",161.997812219422,1.34059102197155,0.339529594842143,3.94837752683925,7.86826524265619e-05,0.00732261385075745,"SCN3A"
"PDE8A",288.147436771824,1.32459655212187,0.408036780616271,3.24626753039589,0.00116928901113556,0.0498642952855266,"PDE8A"
"DONSON",196.039547675156,1.32081464071728,0.374899517843552,3.52311640280226,0.00042650399676173,0.0250923616707084,"DONSON"
"TRPC4",209.002701125894,1.31041777837255,0.397165303436726,3.29942662924815,0.000968825495928625,0.0443322244390959,"TRPC4"
"LINC01563",100.497299965241,1.30770045698064,0.385545982876795,3.39181450477862,0.000694314281189764,0.0357481916313527,"LINC01563"
"DOP1B",190.787374377978,1.30518836508623,0.287881660905385,4.5337669686267,5.79409513069125e-06,0.00100621791823836,"DOP1B"
