"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"AC023136.1",54.2883164165268,-2.08141633929932,0.597986444490689,-3.48070823088988,0.000500089929260323,0.0203717878887132,"AC023136.1"
"SLC25A48",232.506777011569,-2.08491412770262,0.405867871684924,-5.136928229986,0.000000279265545409341,0.0000681227759479172,"SLC25A48"
"ITGA8",101.358303789184,-2.08923980409197,0.503894166567512,-4.14618771700358,0.0000338056708552373,0.00273898374650683,"ITGA8"
"TFAP2A",84.2625182000633,-2.10475272218801,0.436125876512832,-4.82602119144399,0.00000139287694165404,0.00025078417697114,"TFAP2A"
"SAMD3",3834.10312436572,-2.11967829560872,0.439802678423341,-4.81961206604654,0.00000143837638100517,0.000254929738902213,"SAMD3"
"KHDRBS3",5748.50184324357,-2.13880215178083,0.613636939757906,-3.4854520860896,0.000491306202238678,0.0201551039855093,"KHDRBS3"
"RHOH",74.1907771173704,-2.1574210694386,0.410721605406465,-5.25275768559468,0.000000149838611998265,0.000039801216304592,"RHOH"
"NAT1",58.7350190009136,-2.16440767463694,0.539343177320755,-4.01304357902304,0.0000599408419033576,0.00420996266074171,"NAT1"
"UNC93B1",90.213740084264,-2.16514814585612,0.583097477652159,-3.7131838651988,0.000204668081482653,0.0104698152951548,"UNC93B1"
"NEUROG2",2915.33931607609,-2.16660495894493,0.491395349076974,-4.40908723091221,0.0000103807209408367,0.00110561988386771,"NEUROG2"
"PCDHB5",367.214185477802,-2.19219244373332,0.525659861334175,-4.17036301415391,0.0000304114815883217,0.00257430922131592,"PCDHB5"
"EBF3",820.80375241285,-2.19790236771592,0.402687263392108,-5.45808762164837,0.0000000481290148185842,0.0000147547950023568,"EBF3"
"PRTG",2890.00061990586,-2.19901707772633,0.698600802012241,-3.147744851412,0.00164535242079175,0.046425951515027,"PRTG"
"TBR1",2463.62264297938,-2.24286746383008,0.636045527263141,-3.52626874601412,0.000421459056375746,0.0179722183325943,"TBR1"
"ANXA11",71.4741065378474,-2.24357500567133,0.381052218830424,-5.88784133722567,0.00000000391272471697171,0.00000167479382885321,"ANXA11"
"AC008525.1",175.429550887606,-2.25504194714156,0.377270008574038,-5.97726269221588,0.00000000226918129556734,0.00000106743800219303,"AC008525.1"
"ATP12A",95.927905062505,-2.25902619062598,0.498239710381698,-4.53401473940197,0.00000578729878639743,0.000725362763912774,"ATP12A"
"CERKL",84.3643274043623,-2.27666471449422,0.650248065971531,-3.50122489190748,0.000463124850804487,0.0193133278774827,"CERKL"
"GHRH",72.1892544211827,-2.29617551265179,0.623958922123453,-3.6800107046109,0.000233224163069293,0.0115329792273681,"GHRH"
"ADAMTS18",572.020549774621,-2.31034286296772,0.692029302054684,-3.33850439007157,0.000842306993312115,0.0292091950840765,"ADAMTS18"
"AC114760.2",108.13390076183,-2.34289739508922,0.554464887998647,-4.2255108408144,0.0000238399347071375,0.00211262796393016,"AC114760.2"
"NEUROD4",263.000556375597,-2.38040053036678,0.37421771814923,-6.36100434297856,0.000000000200438776790996,0.000000133739826184721,"NEUROD4"
"FOXJ1",183.120435028294,-2.38235092458274,0.5369576521659,-4.4367575636052,0.00000913240479941351,0.00100571716155095,"FOXJ1"
"OTX2-AS1",483.773159644799,-2.38280021492559,0.510402324839163,-4.66847445429731,0.00000303444499021991,0.000444125284181477,"OTX2-AS1"
"ANKRD18B",85.9046277640731,-2.39499535812377,0.558743829767985,-4.28639249424603,0.0000181598021871844,0.00170236889429118,"ANKRD18B"
"SMAD6",91.9364356564614,-2.40668771853375,0.504859429499751,-4.76704519695406,0.00000186947383672126,0.000300786407516728,"SMAD6"
"PCSK9",117.964974872962,-2.40997214439946,0.619096370177479,-3.89272536634091,0.0000991243443926218,0.00628138233768441,"PCSK9"
"NRN1",5359.76763229074,-2.43464684540319,0.733550454288542,-3.31899030417003,0.000903435662337222,0.0305900618444511,"NRN1"
"ID3",1825.87711394756,-2.4406791632158,0.749897825374551,-3.25468227887813,0.00113519285915143,0.0360096449572138,"ID3"
"BHLHE22",248.981002641361,-2.45442440896035,0.539074436161946,-4.55303432014907,0.00000528776426773592,0.000674511179556376,"BHLHE22"
"DMRTA1",622.1419081104,-2.45466177582597,0.459014778031679,-5.3476748316294,0.0000000890913385512378,0.0000259118731586331,"DMRTA1"
"LINC02055",246.256285844189,-2.45624017334229,0.77055909520303,-3.18760778846574,0.00143454978405973,0.0420138265546222,"LINC02055"
"KRT18",124.52168804918,-2.4780464691208,0.568480148159265,-4.35907300746507,0.0000130614536690024,0.00133473936006752,"KRT18"
"CCND1",3226.44502958795,-2.47979157201197,0.354915707958278,-6.9869873787144,0.0000000000028085149591151,0.00000000289608956193114,"CCND1"
"AC106881.1",117.286153312524,-2.48936527851622,0.568470293114278,-4.37905957209938,0.0000119192549183951,0.00123938579977967,"AC106881.1"
"HMCN1",269.845638540594,-2.49424313138895,0.696115232168561,-3.58308943135579,0.000339554289464424,0.0151935475557987,"HMCN1"
"AL356419.1",179.125404698331,-2.50710916975651,0.600565540442324,-4.17458045946158,0.0000298535698711817,0.00253654713894243,"AL356419.1"
"TP73",76.7089243404788,-2.51460906113938,0.609285333975382,-4.12714523215651,0.0000367294444619539,0.00288319784451172,"TP73"
"LINC01239",603.607093077412,-2.5291493465848,0.405501871483531,-6.23708427616349,0.000000000445801848347123,0.000000273336776529806,"LINC01239"
