name,shared name,type,avgExpression
GLI3,GLI3,NeuroDisease,-0.769269493553642
SOX5,SOX5,NeuroDisease,-0.439349918556866
ADGRB3,ADGRB3,NeuroDev,0.035708170519832
LINC01965,LINC01965,None,-0.0333285685075017
MIR99AHG,MIR99AHG,None,0.742649905070759
NPAS3,NPAS3,None,-0.174243103612595
TCF7L1,TCF7L1,GeneralTF,-0.71197904234967
ZBTB20,ZBTB20,NeuroDisease,0.580962596823286
FOXP1,FOXP1,NeuroDisease,0.0879010102888182
VEPH1,VEPH1,None,-0.393061054397689
COL4A5,COL4A5,None,-0.954112939581315
NCALD,NCALD,GeneralTF,-0.488733506727121
AC092944.1,AC092944.1,None,-0.286939890475433
SYNE2,SYNE2,NeuroDev,-0.433775527093614
DACH1,DACH1,None,-0.347034033563953
PLCH1,PLCH1,None,-0.572745712863356
TCF4,TCF4,NeuroDisease,-0.121605040496533
LRIG1,LRIG1,NeuroDev,-0.505398115082196
MOB3B,MOB3B,None,-0.391523667438592
CDH23,CDH23,NeuroDev,-0.861960771738263
MYO1E,MYO1E,None,-2.39710832603989
FAT4,FAT4,NeuroDisease,-0.440114464967095
PLEKHG1,PLEKHG1,None,-0.581828031424961
STK39,STK39,None,0.203001471315036
LRP4,LRP4,NeuroDev,-0.545346331903575
CARNMT1,CARNMT1,None,-0.142615175049054
MGAT4C,MGAT4C,None,0.181593970140582
AHI1,AHI1,NeuroDisease,-0.21299611890747
RAD51B,RAD51B,None,-0.393579009910616
SDK2,SDK2,NeuroDev,-0.153515395779854
ID4,ID4,NeuroDev,-0.403826429607414
PLCE1,PLCE1,None,0.191725758598875
SETBP1,SETBP1,NeuroDisease,0.0552895938513786
YAP1,YAP1,NeuroDisease,-0.760592592801739
DYNC2H1,DYNC2H1,NeuroDev,-0.157646924643461
KIAA1217,KIAA1217,None,-0.587165791613766
AC110023.1,AC110023.1,None,-0.516981228853023
AC092902.4,AC092902.4,None,0.202988330782339
FANCA,FANCA,None,0.31851785531506
COL4A6,COL4A6,None,-0.885360889932651
LTBP1,LTBP1,None,-0.570549189160991
TNC,TNC,NeuroDev,1.24960575547625
VIM,VIM,NeuroDev,-0.414004023936758
OPHN1,OPHN1,NeuroDisease,0.31257029150136
WWTR1,WWTR1,None,0.706308730860649
MID1,MID1,NeuroDisease,-0.56191551297167
GULP1,GULP1,None,-0.335466973905627
PTGFRN,PTGFRN,None,0.340378811742057
HDAC9,HDAC9,NeuroDev,-0.422524289118698
PAM,PAM,NeuroDev,-0.386463648296634
ZNRF3,ZNRF3,None,-0.411802629173412
SEPTIN11,SEPTIN11,None,0.331714830602604
TENM4,TENM4,NeuroDev,-0.537095365360749
UBASH3B,UBASH3B,None,0.355896148387787
CDO1,CDO1,None,0.152139626916396
PCCA,PCCA,NeuroDisease,-0.292513048368865
UGGT2,UGGT2,None,-0.446361872474703
CTNND1,CTNND1,NeuroDisease,0.137032707591758
CECR2,CECR2,NeuroDev,-0.29713068863477
RORB,RORB,NeuroDisease,0.250423834851836
BICD1,BICD1,None,0.106502409322282
SIPA1L1,SIPA1L1,None,-0.211395520518109
EFCAB2,EFCAB2,None,0.710168961513305
UTRN,UTRN,None,0.303513432852667
HMGN3,HMGN3,GeneralTF,-0.264967749187156
AC012409.2,AC012409.2,None,-1.26229669186537
CUL3,CUL3,NeuroDisease,0.0798053655199614
DDAH1,DDAH1,None,0.165860050154919
CRB1,CRB1,NeuroDev,0.442358627628659
PTN,PTN,NeuroDev,0.0020916545321405
EGR1,EGR1,GeneralTF,-0.429350052402976
MPDZ,MPDZ,NeuroDisease,-0.376689914449297
CTBP2,CTBP2,GeneralTF,-0.205260156737087
NEDD4L,NEDD4L,NeuroDisease,0.443186986758295
FGFBP3,FGFBP3,None,-0.338340958072988
PARP4,PARP4,None,-0.486595521278484
ROR1,ROR1,NeuroDev,-0.546490852908842
DLG1,DLG1,None,0.0902504171844769
WRN,WRN,NeuroDev,0.0883973687177243
ABCC4,ABCC4,None,-1.14559119993677
GLIS3,GLIS3,NeuroDisease,-1.10222406127876
EML1,EML1,NeuroDisease,-0.463545625247486
GLDC,GLDC,NeuroDisease,-0.147431782886136
RAB31,RAB31,None,0.575258839264137
SYT17,SYT17,None,-0.0824137311687934
