TF,target,importance,TF_Type,TF_Expression,Target_Type,Target_Expression
RBFOX2,NSG2,63.23650844222004,NeuroDev,0.13426450174246582,None,-0.00924754123349274
RBFOX2,MAST1,63.09680124846631,NeuroDev,0.13426450174246582,NeuroDisease,0.16181233940514891
RBFOX2,SNAP91,63.02925085396886,NeuroDev,0.13426450174246582,None,0.17794151877537914
CELF4,PBX1,62.97129832433261,NeuroDisease,0.16357286576412958,NeuroDisease,0.44816668591407993
CELF4,DPF1,62.84715877561347,NeuroDisease,0.16357286576412958,NeuroDev,0.15262360874449035
RBFOX2,PPP3CA,62.69316539579256,NeuroDev,0.13426450174246582,NeuroDisease,0.310878161766753
RBFOX2,TNIK,62.56781204030533,NeuroDev,0.13426450174246582,NeuroDisease,0.7216985166880828
RBFOX2,ADARB1,62.40136938881296,NeuroDev,0.13426450174246582,HSA21TF,0.3909752671061668
RBFOX2,KPNA3,62.167616246150445,NeuroDev,0.13426450174246582,None,0.08276306589343893
RBFOX2,PTPRD,62.00041401058672,NeuroDev,0.13426450174246582,NeuroDev,-0.3577803053927319
RBFOX2,CTNNA2,61.84118681796965,NeuroDev,0.13426450174246582,NeuroDisease,0.21995376159926
CELF4,BICDL1,61.78562823704003,NeuroDisease,0.16357286576412958,NeuroDev,0.30497622034464117
CELF4,TNIK,61.43191019818437,NeuroDisease,0.16357286576412958,NeuroDisease,0.7216985166880828
CELF4,CACNG8,61.410765465805696,NeuroDisease,0.16357286576412958,None,0.7335533756251207
CELF4,MYCBP2,61.19107912101615,NeuroDisease,0.16357286576412958,NeuroDev,0.10539844446278519
CELF4,RIPOR2,61.08746946012483,NeuroDisease,0.16357286576412958,None,0.40478345297559065
CELF4,PCDH7,60.84968976290802,NeuroDisease,0.16357286576412958,None,0.22603921829218615
RBFOX2,PBX1,60.68621001438236,NeuroDev,0.13426450174246582,NeuroDisease,0.44816668591407993
RBFOX2,MAP2,60.46590695245043,NeuroDev,0.13426450174246582,NeuroDev,0.05629777039025097
RBFOX2,CELF5,60.36178247659245,NeuroDev,0.13426450174246582,GeneralTF,0.29110600856273516
RBFOX2,JMJD1C,59.82851028923898,NeuroDev,0.13426450174246582,None,0.10065877878373053
CELF4,AKAP6,59.81702174229908,NeuroDisease,0.16357286576412958,None,0.27377079131229615
RBFOX2,SRRM3,59.72577567490577,NeuroDev,0.13426450174246582,GeneralTF,0.34340764445231087
CELF4,KCNB2,59.31085445436033,NeuroDisease,0.16357286576412958,None,0.0897849044157448
RBFOX2,COP1,59.05227580156785,NeuroDev,0.13426450174246582,None,0.2575525527981454
RBFOX2,PGM2L1,59.00428680577416,NeuroDev,0.13426450174246582,None,0.2672668660112224
CELF4,PRKAR2B,58.94546339619101,NeuroDisease,0.16357286576412958,None,0.17554271558561713
RBFOX2,ASXL3,58.84451326240111,NeuroDev,0.13426450174246582,NeuroDisease,0.36735450945351034
CELF4,SV2A,58.78221737492396,NeuroDisease,0.16357286576412958,None,0.7198228347683184
RBFOX2,PRMT2,58.50873137298553,NeuroDev,0.13426450174246582,HSA21gene,0.6006151414950623
CELF4,PRKACB,58.42008783992648,NeuroDisease,0.16357286576412958,NeuroDisease,0.2312222589266673
RBFOX2,TTC3,58.26890206475564,NeuroDev,0.13426450174246582,HSA21gene,0.597673197040089
RBFOX2,RASAL2,57.83688618152213,NeuroDev,0.13426450174246582,None,0.5147497598473298
RBFOX2,RABGAP1L,57.795555558625445,NeuroDev,0.13426450174246582,None,0.41958048873731213
CELF4,LRRN3,57.67136016187165,NeuroDisease,0.16357286576412958,None,0.3295317314230607
RBFOX2,KIFAP3,57.65204954827525,NeuroDev,0.13426450174246582,NeuroDev,0.37753274013042726
RBFOX2,SYT1,57.27425560697882,NeuroDev,0.13426450174246582,NeuroDisease,-0.1088369196784118
RBFOX2,PHACTR3,57.02662154756918,NeuroDev,0.13426450174246582,None,1.1047008948735642
RBFOX2,FAM155A,56.90549995130851,NeuroDev,0.13426450174246582,None,0.1886915198317341
CELF4,PPP3CA,56.70236310365394,NeuroDisease,0.16357286576412958,NeuroDisease,0.310878161766753
RBFOX2,PRKACB,56.688762771702045,NeuroDev,0.13426450174246582,NeuroDisease,0.2312222589266673
CELF4,APBA1,56.62060077902599,NeuroDisease,0.16357286576412958,NeuroDev,0.2935513986996832
CELF4,FGF12,56.57481836253948,NeuroDisease,0.16357286576412958,NeuroDisease,0.46323263038625556
RBFOX2,DPYSL2,56.52627392828507,NeuroDev,0.13426450174246582,NeuroDisease,0.24568313088127375
RBFOX2,TAOK3,56.15062035120998,NeuroDev,0.13426450174246582,NeuroDev,0.276163084262753
RBFOX2,APBA1,56.06334301821688,NeuroDev,0.13426450174246582,NeuroDev,0.2935513986996832
CELF4,CSMD1,55.8889806312006,NeuroDisease,0.16357286576412958,None,-0.6095650957597616
RBFOX2,MED13L,55.78787427539496,NeuroDev,0.13426450174246582,NeuroDisease,0.17857043469687492
RBFOX2,HDGFL3,55.75621760518762,NeuroDev,0.13426450174246582,NeuroDev,0.01634895501766047
CELF4,ASIC2,55.75582518477015,NeuroDisease,0.16357286576412958,NeuroDev,-0.006605860282496001
RBFOX2,TTLL7,55.68050877109549,NeuroDev,0.13426450174246582,NeuroDev,0.04795658905096749
RBFOX2,CELF3,55.6359732535263,NeuroDev,0.13426450174246582,None,0.3416515539470869
RBFOX2,UNC79,55.446712529592006,NeuroDev,0.13426450174246582,None,0.4459803021335703
CELF4,DOCK4,55.26418575295892,NeuroDisease,0.16357286576412958,None,0.16235890446034357
RBFOX2,CAMK1D,55.15540141982401,NeuroDev,0.13426450174246582,NeuroDev,0.13765662707393955
CELF4,KCNJ6,55.113341818664935,NeuroDisease,0.16357286576412958,HSA21gene,1.1023902690822458
RBFOX2,SCAI,54.72286789008778,NeuroDev,0.13426450174246582,None,0.1727632533191572
CELF4,NEBL,54.67981758842999,NeuroDisease,0.16357286576412958,None,-0.41216081517276154
RBFOX2,MACO1,54.62161807962431,NeuroDev,0.13426450174246582,NeuroDev,0.15576001016571311
RBFOX2,ACTL6B,54.38291105495544,NeuroDev,0.13426450174246582,NeuroDisease,0.2870034505405163
RBFOX2,HECTD4,54.04564804403434,NeuroDev,0.13426450174246582,NeuroDisease,0.2374978286066555
RBFOX2,ITSN1,53.99655364768213,NeuroDev,0.13426450174246582,HSA21gene,0.46469596147570885
CELF4,PAK5,53.93588197936785,NeuroDisease,0.16357286576412958,None,0.33666362829397956
RBFOX2,ZSWIM5,53.8810272977134,NeuroDev,0.13426450174246582,None,0.28000272264026166
CELF4,SCAMP5,53.72558067233722,NeuroDisease,0.16357286576412958,None,0.14558145463506017
RBFOX2,KALRN,53.60630098343277,NeuroDev,0.13426450174246582,NeuroDev,0.25471273944166417
RBFOX2,GNAO1,53.11589905689412,NeuroDev,0.13426450174246582,NeuroDisease,0.348067695488571
CELF4,FXYD7,52.83140170676267,NeuroDisease,0.16357286576412958,None,0.0029694503083832592
CELF4,PTPRG,52.828072866290256,NeuroDisease,0.16357286576412958,NeuroDev,-0.21510849704806598
RBFOX2,PAK5,52.72486889146647,NeuroDev,0.13426450174246582,None,0.33666362829397956
RBFOX2,SEZ6L2,52.65363668802619,NeuroDev,0.13426450174246582,NeuroDev,0.16041850098335317
CELF4,ACTL6B,52.58472172811688,NeuroDisease,0.16357286576412958,NeuroDisease,0.2870034505405163
CELF4,ZNF804A,52.19335965004199,NeuroDisease,0.16357286576412958,None,0.39034867347912705
CELF4,TERF2IP,52.02571669271664,NeuroDisease,0.16357286576412958,None,0.07660791701557397
CELF4,KCNMB2,51.96570862208687,NeuroDisease,0.16357286576412958,None,-0.5946492446132546
RBFOX2,CELF4,51.75143428830782,NeuroDev,0.13426450174246582,NeuroDisease,0.16357286576412958
RBFOX2,SNX32,51.66280662104469,NeuroDev,0.13426450174246582,None,0.18222872083695568
RBFOX2,SERINC1,51.65265135291769,NeuroDev,0.13426450174246582,None,0.15369336817765356
CELF4,MAP7,51.62831553852585,NeuroDisease,0.16357286576412958,None,-0.3115948818082836
RBFOX2,KMT2E,51.58318105890751,NeuroDev,0.13426450174246582,NeuroDisease,0.13378271340743836
CELF4,BRINP1,51.54865280030208,NeuroDisease,0.16357286576412958,NeuroDev,0.44158367068659077
RBFOX2,EPHB1,51.50774118531112,NeuroDev,0.13426450174246582,NeuroDev,0.23098278064188477
CELF4,SLC24A3,51.327244176718,NeuroDisease,0.16357286576412958,None,0.19761617673050655
RBFOX2,LINGO1,51.27849728332692,NeuroDev,0.13426450174246582,NeuroDisease,0.09510424155815952
RBFOX2,INA,51.20916416038372,NeuroDev,0.13426450174246582,NeuroDev,0.44077324809760976
CELF4,LARGE1,51.15073989503541,NeuroDisease,0.16357286576412958,NeuroDisease,-0.028203751959771883
RBFOX2,MACROD2,51.15010246259224,NeuroDev,0.13426450174246582,NeuroDev,0.17925996065732358
CELF4,CCDC3,51.14736273891254,NeuroDisease,0.16357286576412958,None,0.062456457824556874
RBFOX2,DLG2,51.112179020303024,NeuroDev,0.13426450174246582,None,0.4144677306245411
RBFOX2,ANKS1B,51.053636647589045,NeuroDev,0.13426450174246582,NeuroDisease,0.39638291938902925
CELF4,AC027288.3,50.854782987282064,NeuroDisease,0.16357286576412958,None,-0.6660307604752207
RBFOX2,SENP7,50.84695222152624,NeuroDev,0.13426450174246582,None,0.11771632237748837
CELF4,CALN1,50.83822889218636,NeuroDisease,0.16357286576412958,None,0.41116850019007034
CELF4,AC097716.1,50.68693316276695,NeuroDisease,0.16357286576412958,None,0.5509522024437941
CELF4,NRXN1,50.62227664588949,NeuroDisease,0.16357286576412958,NeuroDisease,0.29866272314846054
RBFOX2,KIRREL3,50.04762241194542,NeuroDev,0.13426450174246582,NeuroDev,0.5671135142650157
RBFOX2,APLP1,50.01983526378194,NeuroDev,0.13426450174246582,NeuroDev,0.12935575740804148
