TF,target,importance,TF_Type,TF_Expression,Target_Type,Target_Expression
MEIS2,LRRC4C,70.40264574062347,NeuroDisease,0.438001312066903,NeuroDisease,1.115198608904864
MEIS2,DGKI,69.99788049572724,NeuroDisease,0.438001312066903,None,0.4917665614967849
MEIS2,ANK2,69.6093838032888,NeuroDisease,0.438001312066903,NeuroDisease,0.3210528622015837
MEIS2,ADGRB3,68.43523186926323,NeuroDisease,0.438001312066903,NeuroDev,0.038513280800806696
MEIS2,SEMA3A,66.24756753043367,NeuroDisease,0.438001312066903,NeuroDev,0.0882872251332563
MEIS2,CASK,65.3165677722742,NeuroDisease,0.438001312066903,NeuroDisease,0.5821912882183589
MEIS2,AC015923.1,65.23053235049599,NeuroDisease,0.438001312066903,None,0.0926656032688457
MEIS2,NPAS3,65.16534120190143,NeuroDisease,0.438001312066903,None,-0.1475162507164616
MEIS2,ADAM23,65.01361588082035,NeuroDisease,0.438001312066903,NeuroDev,0.08343209157394871
MEIS2,SSH2,64.62179737798384,NeuroDisease,0.438001312066903,None,0.18198986722299382
MEIS2,TNRC6B,63.96766597601242,NeuroDisease,0.438001312066903,NeuroDisease,0.14411978039675294
MEIS2,MYO9A,63.6344700271226,NeuroDisease,0.438001312066903,None,0.24772920748510585
MEIS2,KCNIP1,62.79956327869673,NeuroDisease,0.438001312066903,GeneralTF,-0.055235562968949735
MEIS2,ALK,62.755764219592166,NeuroDisease,0.438001312066903,NeuroDev,0.8770315904749101
MEIS2,PKP4,62.7506675983232,NeuroDisease,0.438001312066903,None,-0.1146521067226128
MEIS2,ERBB4,62.10333243835965,NeuroDisease,0.438001312066903,NeuroDev,-0.7079398838372575
MEIS2,DENND5B,62.067759980590246,NeuroDisease,0.438001312066903,None,0.09048379230618797
MEIS2,RPS6KA2,61.66484472441854,NeuroDisease,0.438001312066903,None,0.12154899311988868
MEIS2,DCBLD2,61.62998022745293,NeuroDisease,0.438001312066903,None,0.027967516173614974
MEIS2,SESTD1,61.58777888039205,NeuroDisease,0.438001312066903,None,0.10203020589106068
MEIS2,FAM155A,61.54602969511177,NeuroDisease,0.438001312066903,None,0.1886915198317341
MEIS2,SRGAP1,60.92376938990936,NeuroDisease,0.438001312066903,None,0.4682539177467948
MEIS2,UTRN,60.82808552091223,NeuroDisease,0.438001312066903,None,0.25216847622173233
MEIS2,MCM3AP,60.39528290303095,NeuroDisease,0.438001312066903,HSA21gene,0.3093348887367121
MEIS2,MAML3,59.81330899182911,NeuroDisease,0.438001312066903,None,-0.049934737840873815
MEIS2,LHFPL6,59.58085373420293,NeuroDisease,0.438001312066903,None,0.5119194568841665
MEIS2,MYCBP2,58.870934707628265,NeuroDisease,0.438001312066903,NeuroDev,0.10539844446278519
MEIS2,ATP2B4,58.85913067181321,NeuroDisease,0.438001312066903,NeuroDev,0.4509714869901152
MEIS2,FOXP2,58.81400981852176,NeuroDisease,0.438001312066903,NeuroDisease,1.1071320902792263
MEIS2,ITSN1,58.341296950729735,NeuroDisease,0.438001312066903,HSA21gene,0.46469596147570885
MEIS2,MARK3,58.328897272468176,NeuroDisease,0.438001312066903,None,-0.08983241999639469
MEIS2,MED13L,57.89812830704983,NeuroDisease,0.438001312066903,NeuroDisease,0.17857043469687492
MEIS2,UNC79,57.41182469688126,NeuroDisease,0.438001312066903,None,0.4459803021335703
MEIS2,SYT16,56.93721236226027,NeuroDisease,0.438001312066903,None,0.5129983255628157
MEIS2,AP001783.1,56.845166594165846,NeuroDisease,0.438001312066903,None,0.6600416454058572
MEIS2,TTC28,56.76657573275223,NeuroDisease,0.438001312066903,None,-0.051027636864316384
MEIS2,ERC2,56.50476520763902,NeuroDisease,0.438001312066903,None,-0.046331276649659005
MEIS2,CACNG8,56.44646738162416,NeuroDisease,0.438001312066903,None,0.7335533756251207
MEIS2,WIPF3,56.22856894564261,NeuroDisease,0.438001312066903,None,0.6096815448839111
MEIS2,MARCH1,56.14415737295667,NeuroDisease,0.438001312066903,None,0.30110168821529104
MEIS2,NEDD4L,55.734557734493976,NeuroDisease,0.438001312066903,NeuroDisease,0.4335774806165823
MEIS2,TAOK3,55.52648921956413,NeuroDisease,0.438001312066903,NeuroDev,0.276163084262753
MEIS2,LDB2,55.5175976175199,NeuroDisease,0.438001312066903,NeuroDev,0.7190512802392264
MEIS2,ELOVL6,54.43435782696312,NeuroDisease,0.438001312066903,None,0.31170524041478703
MEIS2,CPEB3,54.08423331541645,NeuroDisease,0.438001312066903,None,0.4834937741817364
MEIS2,SRPK2,53.86029882887343,NeuroDisease,0.438001312066903,None,0.17726535176707955
MEIS2,GRK5,53.82180720441457,NeuroDisease,0.438001312066903,None,0.3125834816620567
MEIS2,HGSNAT,53.636215148696586,NeuroDisease,0.438001312066903,NeuroDisease,0.23611330464617325
MEIS2,JAKMIP2,53.51414645855177,NeuroDisease,0.438001312066903,None,0.2018656412303097
MEIS2,POGZ,52.78442537002993,NeuroDisease,0.438001312066903,NeuroDisease,0.3164207721949568
MEIS2,GABRB3,52.73384301899399,NeuroDisease,0.438001312066903,NeuroDisease,0.4343778296195168
MEIS2,BCL11A,52.616781723831785,NeuroDisease,0.438001312066903,NeuroDisease,0.018057174315759206
MEIS2,PDE9A,52.19880018686504,NeuroDisease,0.438001312066903,HSA21gene,0.6888678648762325
MEIS2,DPY19L2,52.155381512611285,NeuroDisease,0.438001312066903,None,0.019901956043151005
MEIS2,BRWD1,51.876206997540216,NeuroDisease,0.438001312066903,HSA21gene,0.5318234074449815
MEIS2,ARL17A,51.80939436410684,NeuroDisease,0.438001312066903,None,0.824581203310251
MEIS2,CACNA1C,51.70196200477509,NeuroDisease,0.438001312066903,NeuroDisease,0.12931453675792187
MEIS2,RIPOR2,51.062334535700174,NeuroDisease,0.438001312066903,None,0.40478345297559065
MEIS2,GNG4,50.91517412426351,NeuroDisease,0.438001312066903,None,0.43466561377464397
MEIS2,ASTN1,50.80248467698642,NeuroDisease,0.438001312066903,NeuroDev,0.5342723307998563
MEIS2,SCAI,50.77251819170937,NeuroDisease,0.438001312066903,None,0.1727632533191572
MEIS2,DCLK1,50.56596301706107,NeuroDisease,0.438001312066903,NeuroDev,0.41106597790746024
MEIS2,SLC25A12,50.54469913339916,NeuroDisease,0.438001312066903,NeuroDisease,0.5362568939760279
MEIS2,DHRSX,50.50579988021688,NeuroDisease,0.438001312066903,None,0.33511909013918695
MEIS2,RNGTT,50.34029380665844,NeuroDisease,0.438001312066903,None,-0.20691155922738433
MEIS2,ZHX3,50.052398686115126,NeuroDisease,0.438001312066903,GeneralTF,-0.051628822159482446
